3 Ways to Divide and Transplant Lilies - wikiHow,Loosen the soil around your lilies in a circle to pry them up.,"Start your shovel about 34in (7.610.2cm) from the base of your lilies and drive it straight down into the ground. Once you get the tip of your shovel 6 inches (15cm) down, pull the handle toward you to pry up the bulbs.[2]If your lilies dont pry out of the ground right away, then pull your shovel out of the ground and go on the opposite side of your lilies and push your shovel in again. Continue loosening the soil around the lilies in a circle until youre able to ease them out of the soil.Dont start your shovel too close to the lilies since you could damage the bulbs underground.You can also use a gardening fork if you dont have a shovel."
3 Ways to Divide and Transplant Lilies - wikiHow,Pull apart the bulbs by hand and organize them by size.,Put on a pair of gardening gloves to protect your skin from any possible irritation. Grab the bulb structure of the lilies and brush off as much soil as you can to find where the bulbs are stuck together. Gently pull the bulbs apart to separate them from one another. Put the bulbs into piles based on their sizes since larger bulbs will bloom sooner than small ones.[3]The largest lily bulbs that you dig up will bloom during the next season.Medium-sized bulbs will take about 2 growing seasons before they produce any blooms.The smallest bulbs will take 3-4 seasons before they make flowers.
3 Ways to Divide and Transplant Lilies - wikiHow,Throw away any bulbs that have disease or rot on them.,Inspect the bulbs as you dig them up for any soft spots or black mildew growing on them. Clean off as much soil as you can so you can see any diseases on the bulb. Toss the bad bulbs in your trash so you only plant healthy flowers again.[4]Dont put diseased bulbs in a compost bin since you could spread the disease to other plants in your compost bin.
3 Ways to Divide and Transplant Lilies - wikiHow,Twist the stem until it separates from the bulb.,"Grab the base of the stem at the top of the bulb with your dominant hand. Rotate the bulb either clockwise or counterclockwise with your nondominant hand until the stem breaks lose off of the bulb. Continue removing the rest of the dead stems and leaves from the healthy bulbs.[5]If youre dividing daylilies, then cut the stems so theyre 68 inches (1520cm) long. Remove the leaves and other foliage from the stems."
3 Ways to Divide and Transplant Lilies - wikiHow,Put bulbs you cant plant right away in a plastic bag with sphagnum moss.,"Plant your bulbs as soon as you possibly can so they stay healthy and dont dry out. However, if youre unable to plant the bulbs right away, fill a plastic bag with moist sphagnum moss and place the bulbs inside. Keep the bag in your refrigerator until you can plant them again.[6]You can keep the bulbs in your fridge for up to 8 weeks if you need to.Dont keep the lilies in a drawer with other fruits and vegetables since they could release gases that could affect future blooms."
3 Ways to Divide and Transplant Lilies - wikiHow,Find a spot that has full sun and well-draining soil to plant the bulbs.,"Search for a place in your yard that gets sun for about 8-10 hours per day so your lilies can grow to their full potential. Check the drainage of your soil by digging a hole thats 1 foot (30cm) wide and 1 foot (30cm) deep and filling it with water. If the water level goes down by at least 2 inches (5.1cm) per hour, then its a good place for your lilies.[7]You can also plant your lilies in the same place if you dont want to find new locations for your bulbs."
3 Ways to Divide and Transplant Lilies - wikiHow,Dig a hole thats 3 times deeper than the height of the bulb.,"Use your shovel to dig a hole thats at least 3 times deeper than the bulb height and 2 times wider than its diameter. That way, your lily will have room to grow and it will be deep enough for it to stay safe through the winter.[8]If youre transplanting daylilies, then dig your hole so its 3 inches (7.6cm) deeper than the height of the bulb."
3 Ways to Divide and Transplant Lilies - wikiHow,Amend the soil with 2in (5.1cm) of compost.,"Spread the compost along the bottom of the hole until youve made a 2in (5.1cm) layer. Make sure the top of the compost is level to provide a firm base for the bulbs. The compost will help provide nutrients to the bulb to reinforce its growth so it doesnt die before the next season.[9]For example, you can use organic garden compost or a perlite mixture.You can either make your own compost or you can buy a compost mix from your local gardening store."
3 Ways to Divide and Transplant Lilies - wikiHow,Place 3-5 bulbs in the hole 12in (1.3cm) apart with the pointed ends up.,"Set the lily bulbs youre planting in the middle of the hole so the pointed ends that had stems growing from them face the top. Press the bulbs firmly into the compost to pack the roots into it so it can grow strong and healthy. Leave at least  inch (1.3cm) between the bulbs so they have room to grow.[10]If youre planting daylilies, then make sure the pointed end with the shoots is only 1 inch (2.5cm) below the surface of the ground.Plant all the bulbs of the same size in a similar area rather than mixing them together. Otherwise, your lilies wont look as full."
3 Ways to Divide and Transplant Lilies - wikiHow,Backfill the hole with soil and mark its location.,Cover the top of the bulbs with the leftover soil from your hole and continue filling until its level with the rest of the ground. Lightly press down on top of the soil to compact it so its tight around the bulbs. Put a small post or garden marker in the ground so you dont forget where you buried your bulbs.[11]You can also mix 1 part compost with every 4 parts of soil to make it more nutritious for your plants.
3 Ways to Divide and Transplant Lilies - wikiHow,Water the soil as soon as you plant them.,Fill a watering can or use a hose with a showerhead attachment to water the soil where you just buried the bulbs. Continue watering the area until the soil 6 inches (15cm) below the surface is wet to ensure your bulbs get water.[12]Keep your soil moist through winter if you dont get any snow cover.
3 Ways to Divide and Transplant Lilies - wikiHow,Get a pot thats at least 3-4 times the height of the largest bulb.,Measure the size of your largest bulb so you can find a pot thats large enough for it. Look for a pot thats at least 2-3 times wider than the bulbs diameter and thats 3-4 times the height to ensure youre planting the bulbs low enough. Make sure the pot has drainage holes so water doesnt sit in the soil for too long or cause your bulbs to rot.[13]Plan to get 1 pot for every 3-5 bulbs you have.
3 Ways to Divide and Transplant Lilies - wikiHow,Fill the bottom of the pot with 23in (5.17.6cm) of compost.,"Put a piece of broken pot over the drainage holes so the compost doesnt fall out. Find a good compost mix from your local gardening store or use your own. Cover the bottom 23 inches (5.17.6cm) of the pot with the mixture and pack it down lightly so you have a level surface. Dont pack the compost too tightly or else the roots may have trouble growing once your lilies are in season.[14]You can use things like organic garden compost, food scraps, or a packaged perlite mixture."
3 Ways to Divide and Transplant Lilies - wikiHow,Place 3-5 bulbs 12in (1.3cm) apart in the compost so the pointed ends face up.,Set the bulbs about 1 inch (2.5cm) from the edge of the pot in a circular pattern. Leave about  inch (1.3cm) between each bulb so they have time to grow without getting too crowded. Make sure the pointed ends of the bulbs are face up or else your plant wont grow.[15]
3 Ways to Divide and Transplant Lilies - wikiHow,Cover the top of the bulbs with 68in (1520cm) of soil.,Use a regular potting soil mix or a compost mixture for filling the rest of your pot. Continue filling the pot with another 68 inches (1520cm) of the soil and level it off near the top. Pack the dirt in lightly so it compacts around the bulbs and promotes healthy growth.[16]Dont back the dirt too tightly or else the flowers will have trouble growing and blooming.
3 Ways to Divide and Transplant Lilies - wikiHow,Water the bulbs and keep them in an area with 8-10 hours of sun per day.,Use a watering can or a hose to dampen the soil. Continue watering your bulbs until the soil is wet 6 inches (15cm) below the surface. Set the bulbs in an area that gets 8-10 hours of sunlight daily so the bulbs have time to establish themselves before the growing season.[17]You can keep the pot outside if there isnt an area inside your home that gets full sun.Keep the soil in the pot moist throughout the winter so your bulbs get water.
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She tells you how great you are even though she doesn't know you well.,"In fact, infatuation usually happens before you really know each other.[1] She might put you on a pedestal and tell you over and over how good you are at something or how impressed she is with you. This can make you feel really great in the early stages of a relationship. For instance, if you're supposed to go out for a date and you cancel on her, she probably won't get upset if she's infatuated. Instead, she might say, ""You work so hard. I'm so proud of you,"" without bringing up the fact that you canceled on her. As your relationship grows, she should let you know if she was hurt by something you did."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She talks about you as though you're in a fairytale.,"You might hear her talking to her friends about how wonderful you are together even though you haven't been together long or even though your relationship isn't perfect. If you think she's exaggerating about how charming things are, it's probably infatuation.[2]You may hear her say something like, ""Alex, you are such a prince,"" or she might tell her friends, ""Jamie and I are soulmates. I'm so glad I finally found her.""Think of infatuation like the honeymoon phase of a new relationship. It's exciting to be swept off your feet and things don't seem real just yet.[3]"
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She'll make you feel guilty if you spend time with other people.,"This is because she wants you all for herself. She craves your company! In her mind, you're perfect for her and she wants your full attention.[4]It's normal for a couple to have eyes only for each other in the earliest stage of a relationship. As you date for longer, you should be fine with spending time around other friends."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She doesn't want to talk about difficult subjects or confront problems.,"If she's infatuated, she wants to keep enjoying the early, honeymoon stage where she's just attracted to you and things are easy. It might not be love if she refuses to discuss your relationship or help you through hard times.[5]Imagine she does something that bothers youmaybe she tells your friends that you can't hang out with them. If you try to talk with her about this, she might refuse to discuss it.On the other hand, if you two work through struggles and support each other, infatuation can turn into respect and love."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,You don't know each other well before she talks about a future together.,"If she's infatuated, she won't try to really get to know you. Instead, she assumes that you're meant for each other and acts as though you'll always be together.[6]For example, if you've only been on a few dates but she's already talking about moving in together or getting married, she's definitely infatuated or even obsessed."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She needs you to be in constant contact because she's insecure.,"As time goes on, you'll notice that she calls more, texts more, and asks why you don't reach out to her more often. This is because she needs your approval and she's worried you're drifting awayprobably because you never really knew each other well in the first place.[7]You may even feel like you're in a committed relationship since she's asking you to be accountable to her, even though the relationship isn't very old."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She might be excited and happy one minute and sad or angry the next.,"Infatuation can be confusing. When she's with you, she feels joyful and loved, but if you're not around, she probably second-guesses your feelings towards her.[8] When you see her next, she might despair about your relationship so you reassure her. If you've got an on-again/off-again relationship with the woman, it's probably infatuation. This is because you two never move past the early stages of a relationship to develop a real connection."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She cares about your needs instead of using you to fulfill hers.,"With infatuation, the focus is on how you make her feel, but if she loves you, she's concerned about how the relationship is making your life better.[9] She might nudge you to take classes you mentioned to her or she may tell you to get started on that project you've always wanted to.[10]Her support shows that she cares about you deeply as a person and wants to see you happy."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,You realize she's giving her own opinion instead of what you want to hear.,"She also doesn't shy away from having deep, thoughtful conversations with you. This shows that she wants to build a meaningful connection.[11]You may find the two of you talking for hours! You might even fight occasionally, but this shows she's willing to work through it so the relationship lasts."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She doesn't try to control your life or keep tabs on you.,"Instead of being clingy or needing you to check in with her, she's perfectly fine with letting you do your own thing. Sure, she may call or text you every once in a while, but she won't demand that you respond immediately. She trusts you and wants you to be happy.[12]If she loves you, she won't tell you who you can or can't spend time with. She'll encourage you to meet up with friends and she'll probably want to meet them, too.For instance, if you're traveling out of town for work, she won't expect you to call her several times a day since she knows you'll be busy. She trusts you and doesn't need constant reassurance."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She knows you're not perfect and she doesn't expect you to be.,"Plus, she won't completely overlook your faults to stroke your ego. In fact, she'll probably bring up things that bother or annoy her so you two can work through them. This is a sign that she's interested in a healthy, loving relationship.[13]This is especially true the longer you're together since she knows more about you."
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She wants to know all about you and she shares about herself.,"If she's genuinely into you, your relationship will deepen and grow.[14] This is because she's not afraid of the novelty wearing off or losing interest. Instead, she wants to get to know you and she wants you to understand her.[15]Instead of shying away from uncomfortable conversations or emotions, she may bring them up.For instance, she might say, ""I heard your ex is dating someone else. Do you want to talk about it?"" or she may say, ""Tell me what's important to you in a healthy relationship."""
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She shows you what she's feeling and trusts you not to hurt her.,"Being vulnerable can mean different things to everyone, but it means that she's not pretending. She won't play games with you. Instead, she'll tell you if you've done something to hurt her feelings or she'll put herself out there and share her honest emotions with you.[16]For example, she might come out and say, ""I need you to know that when you criticized me the other night, it really hurt. I don't have great self-esteem and I really need your support."""
Signs She's Only Infatuated with You: How to Tell Infatuation from Love,She enjoys trying new activities with you so you strengthen your connection.,This isn't her being clingy! She genuinely likes doing things she's passionate about with you or getting involved with your interests.[17]She might know that you love rock climbing and suggest that you take her. You two can bond and get to know each other even better.
5 Ways to Make Simple Ice Cream - wikiHow,"Blend together the milk, heavy cream, vanilla, and sugar.","Combine 2 cups (475 milliliters) whole milk, 2 cups (475 milliliters) heavy cream, 1 teaspoon of vanilla extract, and  to  cup (115 to 170 grams) white, granulated sugar in your blender. [3]Make sure all ingredients are thoroughly combined."
5 Ways to Make Simple Ice Cream - wikiHow,Add any chunky extras and blend again.,"Now is the time to add in some extra goodies, such as chocolate chips, crumbled cookies, or even sliced fruit. Pulse the blender a few times until the new ingredients are just mixed in.If you are adding fruit, you can blend it until completely smooth."
5 Ways to Make Simple Ice Cream - wikiHow,Pour the mixture into a freezer safe container.,Cover the container with a lid or a sheet of plastic wrap to protect it from getting any ice crystals.
5 Ways to Make Simple Ice Cream - wikiHow,Freeze the mixture for 6 to 8 hours.,"For fluffier ice cream, stir the mixture every hour or so."
5 Ways to Make Simple Ice Cream - wikiHow,Serve the ice cream with an ice cream scoop and freeze any leftovers.,The ice cream will last for about 2 weeks in the freezer.
5 Ways to Make Simple Ice Cream - wikiHow,Peel and freeze 4 to 5 bananas overnight.,"The more ripe the bananas are, the better your ice cream will turn out."
5 Ways to Make Simple Ice Cream - wikiHow,Cut or break the bananas into small pieces and add them to a food processor.,"You want the banana chunks to be about  inch (1.27 centimeters). If they are too big, they may clog up your food processor."
5 Ways to Make Simple Ice Cream - wikiHow,"Blend for 40 to 60 seconds, or until the mixture is thick and creamy.","Do not over-blend your ice cream, or it will start to melt."
5 Ways to Make Simple Ice Cream - wikiHow,Consider adding some flavoring and blend for another 10 to 15 seconds.,"At this point, your ice cream is ready to eat, but you can take it a step further by adding some goodies, such as chocolate chips. Here are some yummy ideas to get you started:[4]To make mint-chip ice cream, add a few drops of peppermint extract and a handful of dark chocolate chips.To make chocolate ice cream, add 1 to 2 tablespoons of cocoa powder.To make strawberry ice cream, toss in a handful of sliced strawberries and a few drops"
5 Ways to Make Simple Ice Cream - wikiHow,"Serve the ice cream immediately, or freeze it for later.","Scoop the ice cream out into small serving bowls using an ice cream scoop. If you aren't going to eat it right away, transfer it into a freezer-safe container and put it into the freezer; it will last for about two days. Keep in mind that because this ice cream is made from bananas, it will turn a light brown after some time."
5 Ways to Make Simple Ice Cream - wikiHow,"Beat the heavy cream until still peaks form, about 3 to 4 minutes.","Pour the heavy cream into a mixer, and beat on high. This will give you a thick, creamy base for your ice cream.[5]If you don't have an electric mixer, you can use a food processor fitted with whisks."
5 Ways to Make Simple Ice Cream - wikiHow,Stir together the sweetened condensed milk and vanilla extract in a large bowl.,Make sure that the bowl is large enough to hold the beaten heavy cream as well.
5 Ways to Make Simple Ice Cream - wikiHow,Fold the beaten cream into the condensed milk mixture using a spatula.,Keep folding and stirring until it is evenly combined.[6]
5 Ways to Make Simple Ice Cream - wikiHow,Consider adding some goodies.,"Gently fold in your desired additions or flavorings with a spatula. Be careful not to over-mix, or your ice cream will lose its fluffiness. Here are some ideas to get you started:[7][8]To make mint-chip ice cream, add a few drops of peppermint extract and a handful of mini chocolate chips.To make S'mores ice cream, add some mini marshmallows, crumbled graham crackers, and some chocolate chunks.To make cookies-n-cream ice cream, add 8 crushed Oreo cookies (or similar sandwich cookies)."
5 Ways to Make Simple Ice Cream - wikiHow,Pour the mixture into a freezer-safe container and cover with a piece of foil.,"[9] The foil will help keep the ice cream soft, and prevent ice crystals from forming.You can also pour the mixture into individual cups or bowls to make small, ready-to-serve desserts.[10]"
5 Ways to Make Simple Ice Cream - wikiHow,"Freeze for 4 to 6 hours, and serve.","[11] Once the ice cream is frozen, you can scoop it out into small bowls using an ice cream scoop. If there are any leftovers, put them back into the freezer."
5 Ways to Make Simple Ice Cream - wikiHow,"Mix the ingredients in a blender until combined, about 30 seconds.",[12] You can also whisk them together in a bowl until everything is evenly combined.
5 Ways to Make Simple Ice Cream - wikiHow,Pour the mixture into an ice cream maker and freeze it according to the manufacturer's instructions.,"Every ice cream maker will be a little different, so make sure that you follow the directions for your specific maker.If you don't have an ice cream maker, transfer the ice cream to a freezer-safe container, and freeze for 6 to 8 hours. Stir it with a spoon every hour. Keep in mind that the ice cream won't be as creamy.[13]"
5 Ways to Make Simple Ice Cream - wikiHow,Transfer the mixture to a freezer-safe container and freeze it for at least 1 hour.,"Freezing the ice cream for 4 to 6 hours would be recommended, however.[14] This allows the ice cream to ""ripen."" It will improve its texture and flavor.If you are not using an ice cream maker, then you cam simply pull your ice cream after the initial freezing time."
5 Ways to Make Simple Ice Cream - wikiHow,Serve the ice cream using an ice cream scoop and freeze any leftovers.,"If it is too hard, let it soften for about 15 minutes on the counter. The ice cream will last 1 to 2 weeks in the freezer."
3 Ways to Prevent Carpet Beetles - wikiHow,Vacuum and steam clean carpets regularly.,"[1] Go over carpets and rugs thoroughly at least once a week with a vacuum cleaner.[2] Doing this and annually cleaning with steam will prevent larvae from being able to live, grow and eat because it removes their food sources: lint, hair, and dead insects.[3] You can either hire a professional to clean your carpets or you can steam them yourself."
3 Ways to Prevent Carpet Beetles - wikiHow,Keep storage areas clean.,"Vacuum floors, walls, and shelves of storage spaces at least two or three times a month to remove dust, spider webs, and any inconspicuous eggs or larvae that are hiding in corners.[4]"
3 Ways to Prevent Carpet Beetles - wikiHow,"Wash potentially infested clothes and other fabrics with hot, soapy water.","Any trace of adult carpet beetles, larvae, and eggs can be removed with a good washing.[5] Carpet beetles wont have time to sustain life on your clothing if you stay on top of washing them.[6]Wash and air out clothes immediately after theyre removed from storage. Dont wait to do this until after you wear the clothes or hang them in your closet because this will allow any present beetles to find a new area to thrive in.[7]Each month, make sure that any clothes kept in your closet or dresser that you havent worn and washed get a good warm wash and air dry too."
3 Ways to Prevent Carpet Beetles - wikiHow,Clean out your trash cans.,"Every time you take out your trash, wipe the inside of your trash can lid with a disinfectant wipe. Once or twice a year, spray down your trash cans inside and out with a mixture of 1 tablespoon (14.8 ml) of bleach and 24 fluid ounces (709.8 ml) of water, rinse the cans thoroughly with a hose, and wipe them dry with a hand towel or paper towel.[8]"
3 Ways to Prevent Carpet Beetles - wikiHow,Remove dead bugs from crevices.,Constantly be on the lookout for dead insects in the cracks of the walls and flooring of your home.[9] Try removing dead bugs by vacuuming over them or picking them up with a paper towel. Cracks are one of the more subtle living spaces that carpet beetles can thrive within.
3 Ways to Prevent Carpet Beetles - wikiHow,Choose synthetic materials over organic fabrics when possible.,"Get products made of synthetic fibers instead of natural ones as often as you can. Carpet beetles dont feed on synthetic fabric. Keep this in mind when purchasing furniture, rugs, and carpets. Carpet beetles like wool in particular. Wool contains keratin, which carpet beetles eat.[10]"
3 Ways to Prevent Carpet Beetles - wikiHow,Donate old clothes instead of keeping them stored for months or years at a time.,"The longer you keep fabrics folded in a compact manner in a dark, hidden place, the more likely it is that carpet beetles will get to them. This is the kind of environment that they prefer. Avoid keeping garments, bedding, wool rugs, or upholstered furniture in storage.[11] Instead, if you havent used the items in the past six months or so, consider dropping them off for donation."
3 Ways to Prevent Carpet Beetles - wikiHow,Store fabrics in tightly sealed plastic.,"Especially if your closet frequently goes untouched and sees little sunlight, opt to put less used clothing into tightly sealed plastic bags. Use of plastic bags will reduce your chances of attracting any carpet beetles by creating a barrier.[12]"
3 Ways to Prevent Carpet Beetles - wikiHow,Store fabric in a cedar-lined chest or closet.,"Initially, the oils in cedar help to deter carpet beetles. Unfortunately, this can only serve as a preventative tool for a few years because the wood will dry out and no longer be as powerful. This is a good short-term action to take, and is most effective when the chest or closet has the ability to be sealed well.[13]You can also hang your clothes on cedar hangers to discourage carpet beetles.Other cedar products such as cedar oils, chips, and repellent balls can also be beneficial but are usually only effective with killing or deterring larvae."
3 Ways to Prevent Carpet Beetles - wikiHow,Seal holes and cracks in storage containers.,"Make sure that whatever youre using to store your clothing has no openings whatsoever, whether youre using plastic bags, garment bags, trunks, or boxes. Cover the cracks, tears, and holes with a durable tape, such as duct tape.[14]"
3 Ways to Prevent Carpet Beetles - wikiHow,Secure window screens and air vents.,"Keep all small entrances to your home as sealed and secured as possible. Repair or replace any damaged or torn screens that you currently have, and make sure that your screens are made of a fine mesh. Use caulk along the outside edges of air vents to seal them securely.[15] These security measures will prevent beetles from flying in from outside.[16]"
3 Ways to Prevent Carpet Beetles - wikiHow,Hang sticky fly paper near windows and other potential entrances.,Use fly paper near doorways and windowsills to catch any carpet beetles that attempt to enter your home. The beetles will stick to the paper and will die as a result of being unable to escape.[17]
3 Ways to Prevent Carpet Beetles - wikiHow,"Inspect dark, secluded areas of your home for molted skins.","[18] If youre suspicious or just want to be proactive, search through rarely lit, less trafficked areas of your home for fecal matter and most importantly, molted larvae skins.[19] Larvae are commonly the ones who cause the most damage, and molted skins, identifiable by their translucent golden color and bug-like shape, are a strong sign that theyre present.[20]"
3 Ways to Prevent Carpet Beetles - wikiHow,Dispose of heavily infested items.,"If you can part ways with the items that were just infested, its probably best to do so. With keeping an item that was previously highly infested, you run the risk of reintroducing any remaining carpet beetles to your carpet and clothes.[21]"
3 Ways to Prevent Carpet Beetles - wikiHow,Spray or dust your carpet and furniture with an insecticide.,"There are many different types of carpet treatment products that you can buy. Make sure that whatever spray or dust youre applying is for killing carpet beetles specifically, and check the label of chemical insecticides to make sure that the product contains chlorpyrifos, bendiocarb, and allethrin in order to ensure eradication success.[22]Chemical insecticides may be harmful to other animals, so if you have any pets make sure to secure them in a location away from where the insecticide is sprayed or dusted.Spread boric acid all over your carpet and upholstered furniture, and make sure to vacuum it up within two hours of laying it down. While it is lethal for beetles, boric acid isnt powerful enough to harm humans.[23]Dehydrate carpet beetles with diatomaceous earth. Sprinkle diatomaceous earth on pet beds and in the back of cabinets and closets. Its safe for pets and humans, but youll need to wear a respirator or mask while applying to keep yourself from inhaling the particles.[24]Many common household pesticides that kill ants and roaches will also kill carpet beetles, or simply limit their food supply. Spray the product in corners of closets, on window ledges, and in any crevices that could potentially house carpet beetles.[25]"
3 Ways to Prevent Carpet Beetles - wikiHow,Store clothes and fabrics with resin strips or moth repellent.,"Because resin strips contain an active ingredient called dichlorvos, they are effective in protecting your fabrics for an extended period of time.[26] Vapors of moth repellent are lethal for fabric pests if they are maintained at high concentrations for an extended period of time. Keep your resin strips or moth repellent in a tightly sealed container along with your clothing for two to three weeks for the best results."
3 Ways to Report a Stolen Car - wikiHow,Find out if your car has been towed.,"Before you report your car as stolen, you want to make sure it's actually been stolen. If you parked in a garage or parking lot, look for a sign that provides a number to call if your car has been towed.You might also call the local police impound lot to find out if your car is there.If you don't see any signs, ask a lot attendant, building manager, or a shop employee or resident nearby if they saw your car being towed.If your car is being financed, check your payment history and contact your finance company to make sure your car hasn't been repossessed."
3 Ways to Report a Stolen Car - wikiHow,Withdraw your permission if you let someone borrow your car.,"If you let someone borrow your car and they fail to return it as agreed, you typically can't immediately report it stolen. You must first send the person written notification that they no longer have permission to drive your car. You may not have to do this, provided you both sign a document before you lend your car that states exactly when and where the person must return it.Include a specific description of your car in the letter, listing its make, model, year, color, license plate, and VIN number. Write ""Park the vehicle legally and notify me of its location so I can recover it."" Don't tell them to return it to you, because that implies continued permission to drive the car.Add that if you don't recover your car by a specific date (such as 24 hours from receipt of the letter), you will report the car stolen. Some police departments have forms you can use to make sure you've used the right language and included all the necessary information.Mail your letter using certified or registered mail with return receipt requested, so you'll know when the person has received the letter. Only after that can you report the car stolen.In some areas, you may have to wait up to 10 days after you get the mail receipt to report your car stolen before law enforcement will take a report or investigate. You also must be willing to press charges against the person for auto theft."
3 Ways to Report a Stolen Car - wikiHow,Gather information about your car.,"When you report your car stolen, you will need your car's vehicle identification number (VIN), license plate number, and proof that you are the registered owner of the car, such as the car title or a registration document. You will also have to provide your driver's license information.If you don't know your vehicle's VIN, your insurance company can provide it to you. It may also be listed on your insurance statement or in your account information online.Only the registered owner of a car can report it stolen. If you routinely drive a car owned by someone else, contact them to file the report."
3 Ways to Report a Stolen Car - wikiHow,Inventory personal items in the car.,"If you had any personal items of value in your car when it was stolen, make a list of them. Even if your car isn't recovered, some of these items may be found at pawn shops or thrift stores.[1]Include any personal items in your glove box, as well as anything in your trunk. If you had a roadside emergency kit, list that as well. It had tools in it which could be valuable to a thief."
3 Ways to Report a Stolen Car - wikiHow,Call local police.,"In most cases, use a non-emergency police number to report a car stolen. If the theft is in progress, or if you are stranded and feel you are in immediate danger, use the emergency number instead.[2]Tell the officer that your car has been stolen, and provide the location where the car was last seen. Let the officer know of any efforts you've made to ensure the car was not towed or repossessed.Give the officer as much information as you have about your car. Tell them if there are any distinguishing characteristics about your car, such as bumper stickers, tinted windows, or after-market rims. If you have a GPS tracking system or other anti-theft device in your car, let the officer know."
3 Ways to Report a Stolen Car - wikiHow,Get a copy of the written police report.,"Your written report may not be immediately available, particularly if you filed your report over the phone. The officer who took your report will let you know when and where to get a written copy. They will also give you a case number.[3]Take your case number and photo ID with you when you go to pick up your police report. You may have to go to a local precinct, or to a central records office."
3 Ways to Report a Stolen Car - wikiHow,Follow up with additional information.,"If you learn anything about your car while the police are investigating, call the detective assigned to your case and let them know as soon as possible. They will update your police report and case file with the information.[4]For example, if a friend tells you they spotted your car on the side of the road, find out the exact location where the car was spotted and call the police. Don't attempt to go to the location and recover your car on your own  it may be a trap."
3 Ways to Report a Stolen Car - wikiHow,Contact the detective to check the status of the investigation.,"If your car is recovered, the detective typically will contact you and let you know where you can pick up your car. However, don't expect routine status updates.Don't go overboard and call the detective every day. Remember that it's likely they're working on a lot of cases. Do call them once or twice a week to check in. Be polite and have patience. Don't vent your frustrations on the detective, it won't do you any good."
3 Ways to Report a Stolen Car - wikiHow,Review your insurance policy.,"In most cases, your auto insurance will not cover the theft of your car unless you have comprehensive coverage. If it's been awhile since you checked your policy, make sure you have comprehensive coverage and find out how much your deductible is.[5]With comprehensive coverage, your insurance covers the total market value of your car, if it isn't recovered, minus your deductible. Some insurers offer the replacement value. However, in most cases you'll get the fair market value of your car on the date of the claim, which will be less than what you paid for the car and may be less than you currently owe (if your car is financed.If your car is found, your auto insurance will cover any damages to your car during the theft, minus your deductible."
3 Ways to Report a Stolen Car - wikiHow,Report the theft to your car insurance company immediately.,"Even if you've determined that your insurance policy doesn't cover theft, you still need to let your insurance company know that the car is no longer in your possession.If the car is involved in an accident, you may be held liable for the damages if you don't report your car stolen to the insurance company.If you let someone borrow your car and they have failed to return it, call your insurance company even if you can't file a police report yet. Let them know that the person has retained your car without your permission and the car is no longer in your control. Explain why you can't file a police report yet, and the steps you've taken to get your car returned to you."
3 Ways to Report a Stolen Car - wikiHow,File a claim if you have comprehensive coverage.,"You can only file an insurance claim for a stolen car after the police report has been filed. Most auto insurers allow you to file a claim online or over the phone.[6]If your insurance company has a mobile app, you may be able to file a claim through the app as well.The adjuster will need a full description of your car, as well as the names and contact information for anyone who had access to your car. They'll also want to know the location of all keys to the car.Have the account and contact information available for your finance company as well. Some auto insurance companies will contact your finance company for you."
3 Ways to Report a Stolen Car - wikiHow,Cooperate with the insurance company's investigation.,"If you file a comprehensive insurance claim for your stolen car, don't be surprised if your insurance company transfers the claim to the fraud department and you become the number one suspect. Answer questions honestly and completely, and try not to get upset or offended with adjustors who call.[7]Keep records of every conversation you have with an insurance adjustor while your car is still missing. Write down the date and time of the call, as well as the name of the person you spoke with and what was said.If an adjustor requests documents or information from you, provide it as soon as possible. Make a copy of every document you send to your insurance company and keep it with your records."
3 Ways to Report a Stolen Car - wikiHow,File a claim with your renter's or homeowner's insurance company.,"If there were valuable personal items inside your car, such as a laptop computer, their loss may be covered by your renter's or homeowner's insurance policy.[8]Wait to file a claim until you know for sure that these items are gone. You also want to check your policy. If the value of the stolen items is less than your deductible, you're better off just replacing them yourself."
3 Ways to Report a Stolen Car - wikiHow,Notify your finance company.,"If your car is financed or being leased, let the finance company know that the car has been stolen. If you didn't have comprehensive insurance, your insurance company may not notify your finance company of the theft.[9]When you first talk to your insurance company, ask them if you are responsible for notifying your finance company of the theft or if they will do it for you. Don't assume your insurance company is taking care of it, even if they take down information from you about your finance company.You may be on the hook for the balance of the payments if your car is not recovered and your insurance doesn't cover it."
